MeSH Disease ID	MeSH Disease Term	MeSH Symptom ID	MeSH Symptom Term	TFIDF score	PubMed occurrence
D012127	Respiratory Distress Syndrome, Newborn	D014839	Vomiting	2.5305379962761627	3
D012127	Respiratory Distress Syndrome, Newborn	D015430	Weight Gain	11.893517925408418	8
D012127	Respiratory Distress Syndrome, Newborn	D015431	Weight Loss	2.0001074227623494	2
D012131	Respiratory Insufficiency	D000006	Abdomen, Acute	10.063200913356699	7
D012131	Respiratory Insufficiency	D015746	Abdominal Pain	3.3939347125896315	4
D012131	Respiratory Insufficiency	D054058	Acute Coronary Syndrome	2.597960426216085	1
D012131	Respiratory Insufficiency	D000334	Aerophagy	8.141374586216566	2
D012131	Respiratory Insufficiency	D017109	Akathisia, Drug-Induced	3.110911449294389	1
D012131	Respiratory Insufficiency	D000419	Albuminuria	6.195259995684996	3
D012131	Respiratory Insufficiency	D000787	Angina Pectoris	8.716100236145142	6
D012131	Respiratory Insufficiency	D000789	Angina, Unstable	2.2425601797093533	1
D012131	Respiratory Insufficiency	D000860	Anoxia	799.5868802225611	798
D012131	Respiratory Insufficiency	D001037	Aphasia	3.6213236290660666	2
D012131	Respiratory Insufficiency	D001049	Apnea	144.49465094231374	77
D012131	Respiratory Insufficiency	D001247	Asthenia	4.1264385021070735	2
D012131	Respiratory Insufficiency	D001259	Ataxia	2.4393194255538804	2
D012131	Respiratory Insufficiency	D001416	Back Pain	2.2938570383587638	2
D012131	Respiratory Insufficiency	D001724	Birth Weight	43.6210592331457	31
D012131	Respiratory Insufficiency	D001766	Blindness	2.1962767100198994	2
D012131	Respiratory Insufficiency	D001835	Body Weight	11.66158680292201	34
D012131	Respiratory Insufficiency	D002100	Cachexia	7.978896063219088	4
D012131	Respiratory Insufficiency	D002303	Cardiac Output, Low	53.56989123889121	25
D012131	Respiratory Insufficiency	D002389	Catatonia	8.105719543443303	3
D012131	Respiratory Insufficiency	D002524	Cerebellar Ataxia	3.4175712459156364	2
D012131	Respiratory Insufficiency	D002637	Chest Pain	8.796486642851939	8
D012131	Respiratory Insufficiency	D002639	Cheyne-Stokes Respiration	14.551292843248014	4
D012131	Respiratory Insufficiency	D002819	Chorea	1.992983371326988	1
D012131	Respiratory Insufficiency	D003128	Coma	131.2084812843242	100
D012131	Respiratory Insufficiency	D003221	Confusion	4.526844633830986	3
D012131	Respiratory Insufficiency	D003244	Consciousness Disorders	8.771292762243725	10
D012131	Respiratory Insufficiency	D003248	Constipation	3.1878309870531183	2
D012131	Respiratory Insufficiency	D003371	Cough	78.88374906577994	60
D012131	Respiratory Insufficiency	D003490	Cyanosis	80.19684102609784	46
D012131	Respiratory Insufficiency	D003638	Deafness	2.4570543261245223	2
D012131	Respiratory Insufficiency	D003655	Decerebrate State	20.612732211764413	7
D012131	Respiratory Insufficiency	D003693	Delirium	6.251865448598147	3
D012131	Respiratory Insufficiency	D003967	Diarrhea	5.539128786493863	6
D012131	Respiratory Insufficiency	D003968	Diarrhea, Infantile	4.562490644041182	2
D012131	Respiratory Insufficiency	D004172	Diplopia	6.5766611955339025	4
D012131	Respiratory Insufficiency	D004244	Dizziness	4.027414267234437	3
D012131	Respiratory Insufficiency	D004401	Dysarthria	6.07975535362127	3
D012131	Respiratory Insufficiency	D020820	Dyskinesias	0.7479520787085234	1
D012131	Respiratory Insufficiency	D004415	Dyspepsia	2.082052199386629	1
D012131	Respiratory Insufficiency	D055154	Dysphonia	3.4495136121734267	1
D012131	Respiratory Insufficiency	D004417	Dyspnea	177.92423763251222	177
D012131	Respiratory Insufficiency	D004418	Dyspnea, Paroxysmal	15.008934247958994	4
D012131	Respiratory Insufficiency	D004421	Dystonia	12.288872268184367	8
D012131	Respiratory Insufficiency	D004438	Ecchymosis	2.2999812330780607	1
D012131	Respiratory Insufficiency	D004487	Edema	11.91756188205764	20
D012131	Respiratory Insufficiency	D004489	Edema, Cardiac	3.5190396748220376	1
D012131	Respiratory Insufficiency	D005132	Eye Manifestations	9.047261843372977	6
D012131	Respiratory Insufficiency	D005157	Facial Pain	3.9446571845924847	2
D012131	Respiratory Insufficiency	D005158	Facial Paralysis	4.071290734891374	3
D012131	Respiratory Insufficiency	D005207	Fasciculation	3.074353853560592	1
D012131	Respiratory Insufficiency	D005221	Fatigue	31.864368354600014	28
D012131	Respiratory Insufficiency	D005316	Fetal Distress	10.353806552988232	4
D012131	Respiratory Insufficiency	D005311	Fetal Hypoxia	16.405351834417612	6
D012131	Respiratory Insufficiency	D005320	Fetal Macrosomia	3.3367181180280827	1
D012131	Respiratory Insufficiency	D005334	Fever	18.568128968498907	30
D012131	Respiratory Insufficiency	D005335	Fever of Unknown Origin	8.838929500026266	6
D012131	Respiratory Insufficiency	D005414	Flatulence	3.1378672592829178	1
D012131	Respiratory Insufficiency	D006212	Hallucinations	1.7232881843244452	1
D012131	Respiratory Insufficiency	D006261	Headache	10.614771056542684	12
D012131	Respiratory Insufficiency	D006311	Hearing Disorders	0.7350165749565932	1
D012131	Respiratory Insufficiency	D006313	Hearing Loss, Central	3.2536032113175763	1
D012131	Respiratory Insufficiency	D006319	Hearing Loss, Sensorineural	4.859423441857179	4
D012131	Respiratory Insufficiency	D003639	Hearing Loss, Sudden	2.5853020293441618	1
D012131	Respiratory Insufficiency	D006396	Hematemesis	6.2575851834098914	3
D012131	Respiratory Insufficiency	D006429	Hemiplegia	11.651691266028145	9
D012131	Respiratory Insufficiency	D006469	Hemoptysis	56.00345399671826	33
D012131	Respiratory Insufficiency	D006606	Hiccup	14.768629328859884	5
D012131	Respiratory Insufficiency	D006685	Hoarseness	6.648380767923593	3
D012131	Respiratory Insufficiency	D006732	Horner Syndrome	4.419252716076209	2
D012131	Respiratory Insufficiency	D006930	Hyperalgesia	4.788220155673108	2
D012131	Respiratory Insufficiency	D006935	Hypercapnia	954.1646875081267	452
D012131	Respiratory Insufficiency	D006942	Hypergammaglobulinemia	6.716500654827742	4
D012131	Respiratory Insufficiency	D018496	Hyperoxia	11.796762842426345	4
D012131	Respiratory Insufficiency	D006985	Hyperventilation	149.4642404135113	71
D012131	Respiratory Insufficiency	D016857	Hypocapnia	30.33557702733388	9
D012131	Respiratory Insufficiency	D007035	Hypothermia	15.563489723177225	8
D012131	Respiratory Insufficiency	D007040	Hypoventilation	433.6727684159488	172
D012131	Respiratory Insufficiency	D007383	Intermittent Claudication	2.2183032020637934	1
D012131	Respiratory Insufficiency	D007565	Jaundice	10.18298239666575	7
D012131	Respiratory Insufficiency	D008569	Memory Disorders	1.4679976076638996	1
D012131	Respiratory Insufficiency	D005222	Mental Fatigue	7.1703589546531665	2
D012131	Respiratory Insufficiency	D008607	Mental Retardation	4.527233420363571	5
D012131	Respiratory Insufficiency	D009058	Mouth Breathing	22.605517197953088	7
D012131	Respiratory Insufficiency	D009120	Muscle Cramp	2.2425601797093533	1
D012131	Respiratory Insufficiency	D009122	Muscle Hypertonia	1.480420127662457	1
D012131	Respiratory Insufficiency	D009123	Muscle Hypotonia	26.504178155292408	16
D012131	Respiratory Insufficiency	D009127	Muscle Rigidity	12.009664017588813	5
D012131	Respiratory Insufficiency	D009128	Muscle Spasticity	1.7272802055939829	1
D012131	Respiratory Insufficiency	D018908	Muscle Weakness	43.69160759492594	44
D012131	Respiratory Insufficiency	D009133	Muscular Atrophy	21.91232654390743	15
D012131	Respiratory Insufficiency	D009207	Myoclonus	17.750708694303306	10
D012131	Respiratory Insufficiency	D009222	Myotonia	3.0540485873998464	1
D012131	Respiratory Insufficiency	D009325	Nausea	5.6937653708206994	5
D012131	Respiratory Insufficiency	D019547	Neck Pain	7.835168026314835	4
D012131	Respiratory Insufficiency	D009437	Neuralgia	7.691570530406795	5
D012131	Respiratory Insufficiency	D009461	Neurologic Manifestations	2.0982423952600318	30
D012131	Respiratory Insufficiency	D009765	Obesity	72.43216769230312	87
D012131	Respiratory Insufficiency	D009767	Obesity, Morbid	19.28233947612016	11
D012131	Respiratory Insufficiency	D009846	Oliguria	5.2280242704531865	2
D012131	Respiratory Insufficiency	D009886	Ophthalmoplegia	11.968625422647744	9
D012131	Respiratory Insufficiency	D006472	Oral Hemorrhage	2.5759122889943233	1
D012131	Respiratory Insufficiency	D050177	Overweight	0.8238720995508412	1
D012131	Respiratory Insufficiency	D010146	Pain	13.834241762491086	42
D012131	Respiratory Insufficiency	D010148	Pain, Intractable	11.957900227961929	6
D012131	Respiratory Insufficiency	D010149	Pain, Postoperative	90.60418740238882	54
D012131	Respiratory Insufficiency	D010243	Paralysis	34.88193917876508	72
D012131	Respiratory Insufficiency	D010264	Paraplegia	10.219834269326132	8
D012131	Respiratory Insufficiency	D010291	Paresis	5.150943135331822	4
D012131	Respiratory Insufficiency	D010292	Paresthesia	4.074054438449337	3
D012131	Respiratory Insufficiency	D020250	Postoperative Nausea and Vomiting	6.840199453934268	2
D012131	Respiratory Insufficiency	D011507	Proteinuria	4.995911094134208	4
D012131	Respiratory Insufficiency	D011537	Pruritus	2.9318842169636072	2
D012131	Respiratory Insufficiency	D011595	Psychomotor Agitation	15.697921257965472	7
D012131	Respiratory Insufficiency	D011596	Psychomotor Disorders	7.989845949822657	6
D012131	Respiratory Insufficiency	D011602	Psychophysiologic Disorders	8.89503380492087	6
D012131	Respiratory Insufficiency	D011693	Purpura	2.1264372118582675	2
D012131	Respiratory Insufficiency	D011695	Purpura, Schoenlein-Henoch	3.9964288414890814	2
D012131	Respiratory Insufficiency	D011696	Purpura, Thrombocytopenic	1.4149055205518302	1
D012131	Respiratory Insufficiency	D016553	Purpura, Thrombocytopenic, Idiopathic	1.9338944549569816	1
D012131	Respiratory Insufficiency	D011697	Purpura, Thrombotic Thrombocytopenic	2.1840386080896974	1
D012131	Respiratory Insufficiency	D011782	Quadriplegia	101.31633554252936	74
D012131	Respiratory Insufficiency	D012021	Reflex, Abnormal	2.8142618860093997	2
D012131	Respiratory Insufficiency	D001405	Reflex, Babinski	3.5270718465193016	1
D012131	Respiratory Insufficiency	D012133	Respiratory Paralysis	241.47376499116533	97
D012131	Respiratory Insufficiency	D012135	Respiratory Sounds	83.60273574183473	51
D012131	Respiratory Insufficiency	D012640	Seizures	36.342177797420796	43
D012131	Respiratory Insufficiency	D020069	Shoulder Pain	2.4204273861539285	1
D012131	Respiratory Insufficiency	D012877	Skin Manifestations	1.224714436203115	2
D012131	Respiratory Insufficiency	D012892	Sleep Deprivation	5.151824577988647	2
D012131	Respiratory Insufficiency	D012893	Sleep Disorders	32.84597601712497	22
D012131	Respiratory Insufficiency	D012912	Sneezing	3.356920825345602	1
D012131	Respiratory Insufficiency	D012913	Snoring	11.040419014896354	4
D012131	Respiratory Insufficiency	D020886	Somatosensory Disorders	1.0455310699864064	1
D012131	Respiratory Insufficiency	D013035	Spasm	4.101832414687727	3
D012131	Respiratory Insufficiency	D013064	Speech Disorders	1.1529165610240042	1
D012131	Respiratory Insufficiency	D013575	Syncope	7.454457137648761	5
D012131	Respiratory Insufficiency	D013746	Tetany	2.3812066730006465	1
D012131	Respiratory Insufficiency	D014103	Torticollis	4.309981845298934	2
D012131	Respiratory Insufficiency	D014202	Tremor	15.654175081454268	9
D012131	Respiratory Insufficiency	D014474	Unconsciousness	16.70351092570164	18
D012131	Respiratory Insufficiency	D001750	Urinary Bladder, Neurogenic	2.0782571284180773	1
D012131	Respiratory Insufficiency	D014717	Vertigo	3.1925038863751567	2
D012131	Respiratory Insufficiency	D014786	Vision Disorders	2.6539577274716364	4
D012131	Respiratory Insufficiency	D014826	Vocal Cord Paralysis	59.633386303558844	30
D012131	Respiratory Insufficiency	D014832	Voice Disorders	6.66097925869812	4
D012131	Respiratory Insufficiency	D014839	Vomiting	12.652689981380814	15
D012131	Respiratory Insufficiency	D015430	Weight Gain	7.433448703380262	5
D012131	Respiratory Insufficiency	D015431	Weight Loss	5.000268556905873	5
D012141	Respiratory Tract Infections	D000006	Abdomen, Acute	7.188000652397642	5
D012141	Respiratory Tract Infections	D015746	Abdominal Pain	4.24241839073704	5
D012141	Respiratory Tract Infections	D054058	Acute Coronary Syndrome	2.597960426216085	1
D012141	Respiratory Tract Infections	D000860	Anoxia	44.08749715512869	44
D012141	Respiratory Tract Infections	D001049	Apnea	22.51864690010084	12
D012141	Respiratory Tract Infections	D001247	Asthenia	4.1264385021070735	2
D012141	Respiratory Tract Infections	D001259	Ataxia	3.658979138330821	3
D012141	Respiratory Tract Infections	D001416	Back Pain	3.440785557538145	3
D012141	Respiratory Tract Infections	D001724	Birth Weight	14.071309430047002	10
D012141	Respiratory Tract Infections	D001835	Body Weight	10.975611108632481	32
D012141	Respiratory Tract Infections	D002524	Cerebellar Ataxia	3.4175712459156364	2
D012141	Respiratory Tract Infections	D002558	Cerebrospinal Fluid Otorrhea	3.1882981129098096	1
D012141	Respiratory Tract Infections	D002559	Cerebrospinal Fluid Rhinorrhea	2.677472489143819	1
D012141	Respiratory Tract Infections	D002637	Chest Pain	1.0995608303564923	1
D012141	Respiratory Tract Infections	D023341	Chills	3.5851794773265833	1
D012141	Respiratory Tract Infections	D002819	Chorea	1.992983371326988	1
D012141	Respiratory Tract Infections	D003128	Coma	7.8725088770594525	6
D012141	Respiratory Tract Infections	D003221	Confusion	1.5089482112769952	1
D012141	Respiratory Tract Infections	D003248	Constipation	1.5939154935265591	1
D012141	Respiratory Tract Infections	D003371	Cough	230.07760144185815	175
D012141	Respiratory Tract Infections	D003490	Cyanosis	8.717047937619329	5
D012141	Respiratory Tract Infections	D003638	Deafness	9.82821730449809	8
D012141	Respiratory Tract Infections	D003693	Delirium	2.083955149532715	1
D012141	Respiratory Tract Infections	D003967	Diarrhea	86.7796843217372	94
D012141	Respiratory Tract Infections	D003968	Diarrhea, Infantile	50.187397084453	22
D012141	Respiratory Tract Infections	D004172	Diplopia	1.6441652988834758	1
D012141	Respiratory Tract Infections	D004244	Dizziness	8.054828534468873	6
D012141	Respiratory Tract Infections	D020820	Dyskinesias	0.7479520787085234	1
D012141	Respiratory Tract Infections	D004415	Dyspepsia	8.328208797546516	4
D012141	Respiratory Tract Infections	D055154	Dysphonia	3.4495136121734267	1
D012141	Respiratory Tract Infections	D004417	Dyspnea	40.208867261584686	40
D012141	Respiratory Tract Infections	D004433	Earache	11.27169729845166	4
D012141	Respiratory Tract Infections	D004487	Edema	4.7670247528230565	8
D012141	Respiratory Tract Infections	D005132	Eye Manifestations	1.5078769738954958	1
D012141	Respiratory Tract Infections	D058447	Eye Pain	4.377061498572217	1
D012141	Respiratory Tract Infections	D005157	Facial Pain	1.9723285922962424	1
D012141	Respiratory Tract Infections	D005158	Facial Paralysis	1.357096911630458	1
D012141	Respiratory Tract Infections	D005221	Fatigue	7.9660920886500035	7
D012141	Respiratory Tract Infections	D005334	Fever	89.12701904879472	144
D012141	Respiratory Tract Infections	D005335	Fever of Unknown Origin	16.204704083381483	11
D012141	Respiratory Tract Infections	D020234	Gait Ataxia	2.8021759676447764	1
D012141	Respiratory Tract Infections	D020233	Gait Disorders, Neurologic	1.744765519935002	1
D012141	Respiratory Tract Infections	D006212	Hallucinations	5.169864552973335	3
D012141	Respiratory Tract Infections	D006261	Headache	8.845642547118906	10
D012141	Respiratory Tract Infections	D006311	Hearing Disorders	6.615149174609339	9
D012141	Respiratory Tract Infections	D034381	Hearing Loss	1.6071010892456583	2
D012141	Respiratory Tract Infections	D006314	Hearing Loss, Conductive	4.534840434057497	2
D012141	Respiratory Tract Infections	D006317	Hearing Loss, Noise-Induced	3.1940618176265603	1
D012141	Respiratory Tract Infections	D006319	Hearing Loss, Sensorineural	6.0742793023214725	5
D012141	Respiratory Tract Infections	D006396	Hematemesis	2.0858617278032967	1
D012141	Respiratory Tract Infections	D006429	Hemiplegia	1.2946323628920158	1
D012141	Respiratory Tract Infections	D006456	Hemoglobinuria	2.8835216070987286	1
D012141	Respiratory Tract Infections	D006469	Hemoptysis	13.576594908295336	8
D012141	Respiratory Tract Infections	D006685	Hoarseness	4.4322538452823945	2
D012141	Respiratory Tract Infections	D006732	Horner Syndrome	2.2096263580381046	1
D012141	Respiratory Tract Infections	D015160	Hydrops Fetalis	2.341000252522606	1
D012141	Respiratory Tract Infections	D006935	Hypercapnia	8.443935287682537	4
D012141	Respiratory Tract Infections	D006942	Hypergammaglobulinemia	8.395625818534679	5
D012141	Respiratory Tract Infections	D007035	Hypothermia	9.727181076985763	5
D012141	Respiratory Tract Infections	D007040	Hypoventilation	7.564059914231665	3
D012141	Respiratory Tract Infections	D007565	Jaundice	2.9094235419045003	2
D012141	Respiratory Tract Infections	D007805	Language Development Disorders	2.4865671886584733	1
D012141	Respiratory Tract Infections	D007859	Learning Disorders	1.7353123772912469	1
D012141	Respiratory Tract Infections	D053609	Lethargy	3.4953231482047213	1
D012141	Respiratory Tract Infections	D008580	Meningism	6.148707707121184	2
D012141	Respiratory Tract Infections	D008607	Mental Retardation	6.338126788509	7
D012141	Respiratory Tract Infections	D009058	Mouth Breathing	6.458719199415167	2
D012141	Respiratory Tract Infections	D009120	Muscle Cramp	2.2425601797093533	1
D012141	Respiratory Tract Infections	D009123	Muscle Hypotonia	1.6565111347057753	1
D012141	Respiratory Tract Infections	D009127	Muscle Rigidity	2.4019328035177634	1
D012141	Respiratory Tract Infections	D009128	Muscle Spasticity	1.7272802055939829	1
D012141	Respiratory Tract Infections	D018908	Muscle Weakness	2.9789732451085866	3
D012141	Respiratory Tract Infections	D009133	Muscular Atrophy	1.460821769593828	1
D012141	Respiratory Tract Infections	D009207	Myoclonus	3.550141738860662	2
