CasRN	ChemicalName	DiseaseID	DiseaseName	Score
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D009617	Nocardia Infections	0.0
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D010019	Osteomyelitis	0.0
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D010998	Pleurisy	0.0
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D018410	Pneumonia, Bacterial	0.0
8064-90-2	Trimethoprim, Sulfamethoxazole Drug Combination	D011020	Pneumonia, Pneumocystis	0.0
486-12-4	Triprolidine	D012852	Sinusitis	0.0
38748-32-2	triptolide	D001172	Arthritis, Rheumatoid	0.0
38748-32-2	triptolide	D009362	Neoplasm Metastasis	0.0
38647-11-9	triptonide	D009362	Neoplasm Metastasis	0.0
97322-87-7	Troglitazone	D050197	Atherosclerosis	0.0
97322-87-7	Troglitazone	D003920	Diabetes Mellitus	0.0
97322-87-7	Troglitazone	D003924	Diabetes Mellitus, Type 2	0.0
97322-87-7	Troglitazone	D006973	Hypertension	0.0
97322-87-7	Troglitazone	D008175	Lung Neoplasms	0.0
10405-02-4	trospium chloride	D029424	Pulmonary Disease, Chronic Obstructive	0.0
57-95-4	Tubocurarine	D006973	Hypertension	0.0
41570-61-0	tulobuterol	D001249	Asthma	0.0
7440-33-7	Tungsten	D050197	Atherosclerosis	0.0
57568-80-6	U 37883A	D007022	Hypotension	0.0
66-22-8	Uracil	D009362	Neoplasm Metastasis	0.0
51-79-6	Urethane	D006973	Hypertension	0.0
69-93-2	Uric Acid	D002310	Cardiomyopathy, Alcoholic	0.0
8064-12-8	urovision	D007022	Hypotension	0.0
128-13-2	Ursodeoxycholic Acid	D003550	Cystic Fibrosis	0.0
77-52-1	ursolic acid	D017202	Myocardial Ischemia	0.0
99-66-1	Valproic Acid	D006973	Hypertension	0.0
99-66-1	Valproic Acid	D006976	Hypertension, Pulmonary	0.0
1404-90-6	Vancomycin	D004696	Endocarditis	0.0
1404-90-6	Vancomycin	D010019	Osteomyelitis	0.0
1404-90-6	Vancomycin	D010493	Pericarditis	0.0
1404-90-6	Vancomycin	D018410	Pneumonia, Bacterial	0.0
73168-24-8	vasopressin, 1-(1-mercaptocyclohexaneacetic acid)-2-(O- methyl-L-tyrosine)-8-L-arginine-	D006973	Hypertension	0.0
11000-17-2	Vasopressins	D007022	Hypotension	0.0
52-53-9	Verapamil	D000787	Angina Pectoris	0.0
52-53-9	Verapamil	D001145	Arrhythmias, Cardiac	0.0
52-53-9	Verapamil	D001281	Atrial Fibrillation	0.0
52-53-9	Verapamil	D006332	Cardiomegaly	0.0
52-53-9	Verapamil	D009202	Cardiomyopathies	0.0
52-53-9	Verapamil	D002312	Cardiomyopathy, Hypertrophic	0.0
52-53-9	Verapamil	D003324	Coronary Artery Disease	0.0
52-53-9	Verapamil	D003327	Coronary Disease	0.0
52-53-9	Verapamil	D003329	Coronary Vasospasm	0.0
52-53-9	Verapamil	D004417	Dyspnea	0.0
52-53-9	Verapamil	D006333	Heart Failure	0.0
52-53-9	Verapamil	D006973	Hypertension	0.0
52-53-9	Verapamil	D007022	Hypotension	0.0
52-53-9	Verapamil	D009203	Myocardial Infarction	0.0
52-53-9	Verapamil	D017202	Myocardial Ischemia	0.0
52-53-9	Verapamil	D029424	Pulmonary Disease, Chronic Obstructive	0.0
52-53-9	Verapamil	D013611	Tachycardia, Atrioventricular Nodal Reentry	0.0
52-53-9	Verapamil	D013613	Tachycardia, Ectopic Junctional	0.0
52-53-9	Verapamil	D013617	Tachycardia, Supraventricular	0.0
52-53-9	Verapamil	D017180	Tachycardia, Ventricular	0.0
52-53-9	Verapamil	D014376	Tuberculosis	0.0
52-53-9	Verapamil	D014693	Ventricular Fibrillation	0.0
52-53-9	Verapamil	D018879	Ventricular Premature Complexes	0.0
81840-15-5	vesnarinone	D006333	Heart Failure	0.0
865-21-4	Vinblastine	D009362	Neoplasm Metastasis	0.0
53643-48-4	Vindesine	D008175	Lung Neoplasms	0.0
71486-22-1	Vinorelbine	D008175	Lung Neoplasms	0.0
71486-22-1	Vinorelbine	D009362	Neoplasm Metastasis	0.0
32988-50-4	Viomycin	D014376	Tuberculosis	0.0
11103-57-4	Vitamin A	D009202	Cardiomyopathies	0.0
11103-57-4	Vitamin A	D012127	Respiratory Distress Syndrome, Newborn	0.0
68-19-9	Vitamin B 12	D007024	Hypotension, Orthostatic	0.0
1406-16-2	Vitamin D	D006973	Hypertension	0.0
1406-16-2	Vitamin D	D010024	Osteoporosis	0.0
1406-16-2	Vitamin D	D015663	Osteoporosis, Postmenopausal	0.0
1406-18-4	Vitamin E	D000787	Angina Pectoris	0.0
1406-18-4	Vitamin E	D050197	Atherosclerosis	0.0
1406-18-4	Vitamin E	D006332	Cardiomegaly	0.0
1406-18-4	Vitamin E	D018376	Cardiovascular Abnormalities	0.0
1406-18-4	Vitamin E	D006333	Heart Failure	0.0
1406-18-4	Vitamin E	D006973	Hypertension	0.0
1406-18-4	Vitamin E	D007251	Influenza, Human	0.0
1406-18-4	Vitamin E	D008175	Lung Neoplasms	0.0
1406-18-4	Vitamin E	D009203	Myocardial Infarction	0.0
1406-18-4	Vitamin E	D009205	Myocarditis	0.0
1406-18-4	Vitamin E	D016491	Peripheral Vascular Diseases	0.0
11032-49-8	Vitamin K 2	D010024	Osteoporosis	0.0
58-27-5	Vitamin K 3	D012128	Respiratory Distress Syndrome	0.0
81-81-2	Warfarin	D001281	Atrial Fibrillation	0.0
81-81-2	Warfarin	D009202	Cardiomyopathies	0.0
81-81-2	Warfarin	D003323	Coronary Aneurysm	0.0
81-81-2	Warfarin	D003324	Coronary Artery Disease	0.0
81-81-2	Warfarin	D003922	Diabetes Mellitus, Type 1	0.0
81-81-2	Warfarin	D006333	Heart Failure	0.0
81-81-2	Warfarin	D006976	Hypertension, Pulmonary	0.0
81-81-2	Warfarin	D008946	Mitral Valve Stenosis	0.0
81-81-2	Warfarin	D009203	Myocardial Infarction	0.0
81-81-2	Warfarin	D017202	Myocardial Ischemia	0.0
81-81-2	Warfarin	D009362	Neoplasm Metastasis	0.0
81-81-2	Warfarin	D010493	Pericarditis	0.0
81-81-2	Warfarin	D011655	Pulmonary Embolism	0.0
81-81-2	Warfarin	D054556	Venous Thromboembolism	0.0
81-81-2	Warfarin	D020246	Venous Thrombosis	0.0
5119-48-2	withaferin A	D050197	Atherosclerosis	0.0
5119-48-2	withaferin A	D009362	Neoplasm Metastasis	0.0
632-85-9	wogonin	D011654	Pulmonary Edema	0.0
19545-26-7	Wortmannin	D007022	Hypotension	0.0
19545-26-7	Wortmannin	D009362	Neoplasm Metastasis	0.0
81801-12-9	Xamoterol	D001281	Atrial Fibrillation	0.0
81801-12-9	Xamoterol	D006333	Heart Failure	0.0
6754-58-1	xanthohumol	D008175	Lung Neoplasms	0.0
6754-58-1	xanthohumol	D009765	Obesity	0.0
6754-58-1	xanthohumol	D010003	Osteoarthritis	0.0
6754-58-1	xanthohumol	D010024	Osteoporosis	0.0
90-47-1	xanthone	D006973	Hypertension	0.0
14293-44-8	Xipamide	D006973	Hypertension	0.0
526-36-3	xylometazoline	D003139	Common Cold	0.0
138381-45-0	Y 27632	D006973	Hypertension	0.0
127657-42-5	YM 529	D009362	Neoplasm Metastasis	0.0
127657-42-5	YM 529	D010024	Osteoporosis	0.0
146-48-5	Yohimbine	D001145	Arrhythmias, Cardiac	0.0
146-48-5	Yohimbine	D006973	Hypertension	0.0
146-48-5	Yohimbine	D007022	Hypotension	0.0
146-48-5	Yohimbine	D007024	Hypotension, Orthostatic	0.0
146-48-5	Yohimbine	D009203	Myocardial Infarction	0.0
146-48-5	Yohimbine	D017202	Myocardial Ischemia	0.0
146-48-5	Yohimbine	D009765	Obesity	0.0
146-48-5	Yohimbine	D017180	Tachycardia, Ventricular	0.0
146-48-5	Yohimbine	D014693	Ventricular Fibrillation	0.0
107753-78-6	zafirlukast	D001249	Asthma	0.0
107753-78-6	zafirlukast	D055963	Asthma, Aspirin-Induced	0.0
107753-78-6	zafirlukast	D001250	Asthma, Exercise-Induced	0.0
107753-78-6	zafirlukast	D003371	Cough	0.0
107753-78-6	zafirlukast	D003550	Cystic Fibrosis	0.0
107753-78-6	zafirlukast	D006976	Hypertension, Pulmonary	0.0
107753-78-6	zafirlukast	D009298	Nasal Polyps	0.0
107753-78-6	zafirlukast	D029424	Pulmonary Disease, Chronic Obstructive	0.0
107753-78-6	zafirlukast	D011654	Pulmonary Edema	0.0
107753-78-6	zafirlukast	D012852	Sinusitis	0.0
37762-06-4	zaprinast	D006973	Hypertension	0.0
85175-67-3	zatebradine	D000787	Angina Pectoris	0.0
85175-67-3	zatebradine	D017202	Myocardial Ischemia	0.0
85175-67-3	zatebradine	D017180	Tachycardia, Ventricular	0.0
471-05-6	zerumbone	D011654	Pulmonary Edema	0.0
30516-87-1	Zidovudine	D011020	Pneumonia, Pneumocystis	0.0
132880-11-6	zileuton	D001249	Asthma	0.0
132880-11-6	zileuton	D001250	Asthma, Exercise-Induced	0.0
132880-11-6	zileuton	D016535	Bronchial Hyperreactivity	0.0
132880-11-6	zileuton	D006976	Hypertension, Pulmonary	0.0
132880-11-6	zileuton	D009298	Nasal Polyps	0.0
132880-11-6	zileuton	D011654	Pulmonary Edema	0.0
132880-11-6	zileuton	D012852	Sinusitis	0.0
132880-11-6	zileuton	D020181	Sleep Apnea, Obstructive	0.0
7440-66-6	Zinc	D001249	Asthma	0.0
7440-66-6	Zinc	D050197	Atherosclerosis	0.0
7440-66-6	Zinc	D003920	Diabetes Mellitus	0.0
7440-66-6	Zinc	D003924	Diabetes Mellitus, Type 2	0.0
7440-66-6	Zinc	D007022	Hypotension	0.0
110703-94-1	zopolrestat	D006973	Hypertension	0.0
