DiseaseID	DiseaseName	CasRN	ChemicalName	Score
D014397	Tuberculosis, Pulmonary	11003-38-6	Capreomycin	0.0
D014397	Tuberculosis, Pulmonary	81103-11-9	Clarithromycin	0.0
D014397	Tuberculosis, Pulmonary	68-41-7	Cycloserine	0.0
D014397	Tuberculosis, Pulmonary	5490-27-7	Dihydrostreptomycin Sulfate	0.0
D014397	Tuberculosis, Pulmonary	74-55-5	Ethambutol	0.0
D014397	Tuberculosis, Pulmonary	54-85-3	Isoniazid	0.0
D014397	Tuberculosis, Pulmonary	82419-36-1	Ofloxacin	0.0
D014397	Tuberculosis, Pulmonary	98-96-4	Pyrazinamide	0.0
D014397	Tuberculosis, Pulmonary	72559-06-9	Rifabutin	0.0
D014397	Tuberculosis, Pulmonary	13292-46-1	Rifampin	0.0
D014397	Tuberculosis, Pulmonary	57-92-1	Streptomycin	0.0
D014648	Varicose Veins	1191-50-0	Sodium Tetradecyl Sulfate	0.0
D054556	Venous Thromboembolism	152-72-7	Acenocoumarol	0.0
D054556	Venous Thromboembolism	50-78-2	Aspirin	0.0
D054556	Venous Thromboembolism	480449-70-5	edoxaban	0.0
D054556	Venous Thromboembolism	957-56-2	fluindione	0.0
D054556	Venous Thromboembolism	9005-49-6	Heparin	0.0
D054556	Venous Thromboembolism	81-81-2	Warfarin	0.0
D020246	Venous Thrombosis	152-72-7	Acenocoumarol	0.0
D020246	Venous Thrombosis	117-37-3	anisindione	0.0
D020246	Venous Thrombosis	50-78-2	Aspirin	0.0
D020246	Venous Thrombosis	37270-89-6	calcium heparin	0.0
D020246	Venous Thrombosis	58-94-6	Chlorothiazide	0.0
D020246	Venous Thrombosis	50-18-0	Cyclophosphamide	0.0
D020246	Venous Thrombosis	83513-48-8	danaparoid	0.0
D020246	Venous Thrombosis	9004-54-0	Dextrans	0.0
D020246	Venous Thrombosis	511-12-6	Dihydroergotamine	0.0
D020246	Venous Thrombosis	58-32-2	Dipyridamole	0.0
D020246	Venous Thrombosis	9072-19-9	fucoidan	0.0
D020246	Venous Thrombosis	9005-49-6	Heparin	0.0
D020246	Venous Thrombosis	114798-26-4	Losartan	0.0
D020246	Venous Thrombosis	83-12-5	Phenindione	0.0
D020246	Venous Thrombosis	81-81-2	Warfarin	0.0
D014693	Ventricular Fibrillation	139890-68-9	1,2-bis(2-aminophenoxy)ethane N,N,N',N'-tetraacetic acid acetoxymethyl ester	0.0
D014693	Ventricular Fibrillation	6874-80-2	13-hydroxylupanine-2-pyrrolecarbonic acid	0.0
D014693	Ventricular Fibrillation	143578-51-2	3,6-dimethylaminodibenzopyridonium edetate	0.0
D014693	Ventricular Fibrillation	37517-30-9	Acebutolol	0.0
D014693	Ventricular Fibrillation	4360-12-7	Ajmaline	0.0
D014693	Ventricular Fibrillation	1951-25-3	Amiodarone	0.0
D014693	Ventricular Fibrillation	55869-99-3	anisodamine	0.0
D014693	Ventricular Fibrillation	37640-71-4	Aprindine	0.0
D014693	Ventricular Fibrillation	29122-68-7	Atenolol	0.0
D014693	Ventricular Fibrillation	114776-28-2	bepafant	0.0
D014693	Ventricular Fibrillation	64706-54-3	Bepridil	0.0
D014693	Ventricular Fibrillation	55-73-2	Bethanidine	0.0
D014693	Ventricular Fibrillation	135472-91-2	BN 52256	0.0
D014693	Ventricular Fibrillation	59-41-6	bretylium	0.0
D014693	Ventricular Fibrillation	61-75-6	Bretylium Tosylate	0.0
D014693	Ventricular Fibrillation	30103-44-7	bumecain	0.0
D014693	Ventricular Fibrillation	10043-52-4	Calcium Chloride	0.0
D014693	Ventricular Fibrillation	51781-06-7	Carteolol	0.0
D014693	Ventricular Fibrillation	72956-09-3	Carvedilol	0.0
D014693	Ventricular Fibrillation	132-22-9	Chlorpheniramine	0.0
D014693	Ventricular Fibrillation	54063-29-5	cicarperone	0.0
D014693	Ventricular Fibrillation	298-57-7	Cinnarizine	0.0
D014693	Ventricular Fibrillation	68379-02-2	clofilium	0.0
D014693	Ventricular Fibrillation	8001-69-2	Cod Liver Oil	0.0
D014693	Ventricular Fibrillation	6903-79-3	creatinol phosphate	0.0
D014693	Ventricular Fibrillation	486-66-8	daidzein	0.0
D014693	Ventricular Fibrillation	42399-41-7	Diltiazem	0.0
D014693	Ventricular Fibrillation	3737-09-5	Disopyramide	0.0
D014693	Ventricular Fibrillation	305-01-1	esculetin	0.0
D014693	Ventricular Fibrillation	50-28-2	Estradiol	0.0
D014693	Ventricular Fibrillation	57-63-6	Ethinyl Estradiol	0.0
D014693	Ventricular Fibrillation	146-14-5	Flavin-Adenine Dinucleotide	0.0
D014693	Ventricular Fibrillation	54143-55-4	Flecainide	0.0
D014693	Ventricular Fibrillation	87721-62-8	flestolol	0.0
D014693	Ventricular Fibrillation	52468-60-7	Flunarizine	0.0
D014693	Ventricular Fibrillation	35354-74-6	honokiol	0.0
D014693	Ventricular Fibrillation	79944-58-4	Idazoxan	0.0
D014693	Ventricular Fibrillation	7683-59-2	Isoproterenol	0.0
D014693	Ventricular Fibrillation	137-58-6	Lidocaine	0.0
D014693	Ventricular Fibrillation	7439-95-4	Magnesium	0.0
D014693	Ventricular Fibrillation	7487-88-9	Magnesium Sulfate	0.0
D014693	Ventricular Fibrillation	528-43-8	magnolol	0.0
D014693	Ventricular Fibrillation	46464-11-3	meobentine	0.0
D014693	Ventricular Fibrillation	62-51-1	Methacholine Chloride	0.0
D014693	Ventricular Fibrillation	37350-58-6	Metoprolol	0.0
D014693	Ventricular Fibrillation	3575-80-2	metylperon	0.0
D014693	Ventricular Fibrillation	31828-71-4	Mexiletine	0.0
D014693	Ventricular Fibrillation	116644-53-2	Mibefradil	0.0
D014693	Ventricular Fibrillation	7728-40-7	monoethylglycinexylidide	0.0
D014693	Ventricular Fibrillation	42200-33-9	Nadolol	0.0
D014693	Ventricular Fibrillation	21829-25-4	Nifedipine	0.0
D014693	Ventricular Fibrillation	10102-43-9	Nitric Oxide	0.0
D014693	Ventricular Fibrillation	51-41-2	Norepinephrine	0.0
D014693	Ventricular Fibrillation	70-22-4	Oxotremorine	0.0
D014693	Ventricular Fibrillation	6452-71-7	Oxprenolol	0.0
D014693	Ventricular Fibrillation	76-74-4	Pentobarbital	0.0
D014693	Ventricular Fibrillation	59-42-7	Phenylephrine	0.0
D014693	Ventricular Fibrillation	14838-15-4	Phenylpropanolamine	0.0
D014693	Ventricular Fibrillation	57-41-0	Phenytoin	0.0
D014693	Ventricular Fibrillation	57-47-6	Physostigmine	0.0
D014693	Ventricular Fibrillation	19216-56-9	Prazosin	0.0
D014693	Ventricular Fibrillation	390-64-7	Prenylamine	0.0
D014693	Ventricular Fibrillation	51-06-9	Procainamide	0.0
D014693	Ventricular Fibrillation	525-66-6	Propranolol	0.0
D014693	Ventricular Fibrillation	56-54-2	Quinidine	0.0
D014693	Ventricular Fibrillation	7440-23-5	Sodium	0.0
D014693	Ventricular Fibrillation	3930-20-9	Sotalol	0.0
D014693	Ventricular Fibrillation	50-52-2	Thioridazine	0.0
D014693	Ventricular Fibrillation	302-79-4	Tretinoin	0.0
D014693	Ventricular Fibrillation	616-68-2	Trimecaine	0.0
D014693	Ventricular Fibrillation	52-53-9	Verapamil	0.0
D014693	Ventricular Fibrillation	146-48-5	Yohimbine	0.0
D018879	Ventricular Premature Complexes	143578-51-2	3,6-dimethylaminodibenzopyridonium edetate	0.0
D018879	Ventricular Premature Complexes	94899-83-9	711389-S	0.0
D018879	Ventricular Premature Complexes	37517-30-9	Acebutolol	0.0
D018879	Ventricular Premature Complexes	32795-44-1	Acecainide	0.0
D018879	Ventricular Premature Complexes	4360-12-7	Ajmaline	0.0
D018879	Ventricular Premature Complexes	317-34-0	Aminophylline	0.0
D018879	Ventricular Premature Complexes	1951-25-3	Amiodarone	0.0
D018879	Ventricular Premature Complexes	66722-44-9	Bisoprolol	0.0
D018879	Ventricular Premature Complexes	3737-09-5	Disopyramide	0.0
D018879	Ventricular Premature Complexes	54143-55-4	Flecainide	0.0
D018879	Ventricular Premature Complexes	29110-47-2	Guanfacine	0.0
D018879	Ventricular Premature Complexes	7683-59-2	Isoproterenol	0.0
D018879	Ventricular Premature Complexes	36894-69-6	Labetalol	0.0
D018879	Ventricular Premature Complexes	137-58-6	Lidocaine	0.0
D018879	Ventricular Premature Complexes	37350-58-6	Metoprolol	0.0
D018879	Ventricular Premature Complexes	31828-71-4	Mexiletine	0.0
D018879	Ventricular Premature Complexes	29199-61-9	N-methyllidocaine	0.0
D018879	Ventricular Premature Complexes	6452-71-7	Oxprenolol	0.0
D018879	Ventricular Premature Complexes	57-41-0	Phenytoin	0.0
D018879	Ventricular Premature Complexes	85371-64-8	Pinacidil	0.0
D018879	Ventricular Premature Complexes	51-06-9	Procainamide	0.0
D018879	Ventricular Premature Complexes	54063-53-5	Propafenone	0.0
D018879	Ventricular Premature Complexes	525-66-6	Propranolol	0.0
D018879	Ventricular Premature Complexes	5714-76-1	quinetolate	0.0
D018879	Ventricular Premature Complexes	56-54-2	Quinidine	0.0
D018879	Ventricular Premature Complexes	3930-20-9	Sotalol	0.0
D018879	Ventricular Premature Complexes	41708-72-9	Tocainide	0.0
D018879	Ventricular Premature Complexes	52-53-9	Verapamil	0.0
D014917	Whooping Cough	76610-84-9	cefbuperazone	0.0
D014927	Wolff-Parkinson-White Syndrome	1951-25-3	Amiodarone	0.0
D014927	Wolff-Parkinson-White Syndrome	37640-71-4	Aprindine	0.0
D014927	Wolff-Parkinson-White Syndrome	42399-41-7	Diltiazem	0.0
D014927	Wolff-Parkinson-White Syndrome	54143-55-4	Flecainide	0.0
D014927	Wolff-Parkinson-White Syndrome	7439-93-2	Lithium	0.0
D014927	Wolff-Parkinson-White Syndrome	51-06-9	Procainamide	0.0
D014927	Wolff-Parkinson-White Syndrome	54063-53-5	Propafenone	0.0
D014927	Wolff-Parkinson-White Syndrome	525-66-6	Propranolol	0.0
D014927	Wolff-Parkinson-White Syndrome	56-54-2	Quinidine	0.0
